ID,Party,desc,label,name,acquired_datestamp
377,Republican,State Representative,Jimmy G Mason State Representative,Jimmy G Mason,2022-11-08-222232
416,Democrat,State Representative,Joanne J Ferrary State Representative,Joanne J Ferrary,2022-11-08-222232
412,Republican,State Representative,John Block State Representative,John Block,2022-11-08-222232
417,Republican,State Representative,John Foreman State Representative,John Foreman,2022-11-08-222232
382,Democrat,State Representative,Joseph L Sanchez State Representative,Joseph L Sanchez,2022-11-08-222232
426,Republican,State Representative,Joshua Nathaniel Hernandez State Representative,Joshua Nathaniel Hernandez,2022-11-08-222232
400,Democrat,State Representative,Joy I Garratt State Representative,Joy I Garratt,2022-11-08-222232
368,Democrat,State Representative,Kathleen M Cates State Representative,Kathleen M Cates,2022-11-08-222232
392,Republican,State Representative,Kathleen M Jackson State Representative,Kathleen M Jackson,2022-11-08-222232
395,Republican,State Representative,Khalid Emshadi State Representative,Khalid Emshadi,2022-11-08-222232
415,Republican,State Representative,Kimberly A Skaggs State Representative,Kimberly A Skaggs,2022-11-08-222232
388,Republican,State Representative,Kimberly Ann Kaehr-Macmillan State Representative,Kimberly Ann Kaehr-Macmillan,2022-11-08-222232
427,Democrat,State Representative,Kristina Ortez State Representative,Kristina Ortez,2022-11-08-222232
401,Republican,State Representative,Kurstin S Johnson State Representative,Kurstin S Johnson,2022-11-08-222232
420,Republican,State Representative,Larry R Scott State Representative,Larry R Scott,2022-11-08-222232
388,Independent,State Representative,Laura E Gutierrez State Representative,Laura E Gutierrez,2022-11-08-222232
404,Democrat,State Representative,Linda Michelle Serrato State Representative,Linda Michelle Serrato,2022-11-08-222232
384,Republican,State Representative,Lisa Meyer-Hagen State Representative,Lisa Meyer-Hagen,2022-11-08-222232
365,Republican,State Representative,Luis M Terrazas State Representative,Luis M Terrazas,2022-11-08-222232
398,Democrat,State Representative,Marian Matthews State Representative,Marian Matthews,2022-11-08-222232
418,Republican,State Representative,Mark W Vieth (Write In) State Representative,Mark W Vieth (Write In),2022-11-08-222232
380,Republican,State Representative,Martin Zamora State Representative,Martin Zamora,2022-11-08-222232
383,Republican,State Representative,Mary Kay Ingham State Representative,Mary Kay Ingham,2022-11-08-222232
409,Independent,State Representative,Matt Dodson State Representative,Matt Dodson,2022-11-08-222232
369,Democrat,State Representative,Matthew Mcqueen State Representative,Matthew Mcqueen,2022-11-08-222232
393,Democrat,State Representative,Meredith A Dixon State Representative,Meredith A Dixon,2022-11-08-222232
413,Democrat,State Representative,Micaela Lara Cadena State Representative,Micaela Lara Cadena,2022-11-08-222232
425,Democrat,State Representative,Michelle Eleanor Sandoval State Representative,Michelle Eleanor Sandoval,2022-11-08-222232
387,Democrat,State Representative,Miguel P Garcia State Representative,Miguel P Garcia,2022-11-08-222232
401,Democrat,State Representative,Natalie R Figueroa State Representative,Natalie R Figueroa,2022-11-08-222232
415,Democrat,State Representative,Nathan P Small State Representative,Nathan P Small,2022-11-08-222232
399,Republican,State Representative,Nicole Chavez State Representative,Nicole Chavez,2022-11-08-222232
409,Republican,State Representative,P Mark Duncan State Representative,P Mark Duncan,2022-11-08-222232
399,Democrat,State Representative,Pamelya P Herndon State Representative,Pamelya P Herndon,2022-11-08-222232
386,Democrat,State Representative,Patricia A Roybal Caballero State Representative,Patricia A Roybal Caballero,2022-11-08-222232
423,Democrat,State Representative,Patricia 'Patty' A Lundstrom State Representative,Patricia 'Patty' A Lundstrom,2022-11-08-222232
397,Republican,State Representative,Patrick B Sais State Representative,Patrick B Sais,2022-11-08-222232
422,Democrat,State Representative,Paul Matthew Kinzelman (Write In) State Representative,Paul Matthew Kinzelman (Write In),2022-11-08-222232
424,Democrat,State Representative,Ramon M Montano State Representative,Ramon M Montano,2022-11-08-222232
419,Republican,State Representative,Randall T Pettigrew State Representative,Randall T Pettigrew,2022-11-08-222232
418,Democrat,State Representative,Raymundo Lara State Representative,Raymundo Lara,2022-11-08-222232
406,Democrat,State Representative,Reena C Szczepanski State Representative,Reena C Szczepanski,2022-11-08-222232
416,Republican,State Representative,Rene Ezequiel Rodriguez State Representative,Rene Ezequiel Rodriguez,2022-11-08-222232
414,Republican,State Representative,Richelle A Peugh-Swafford State Representative,Richelle A Peugh-Swafford,2022-11-08-222232
393,Republican,State Representative,Robert A Salazar State Representative,Robert A Salazar,2022-11-08-222232
403,Republican,State Representative,Robert Henry Moss State Representative,Robert Henry Moss,2022-11-08-222232
398,Republican,State Representative,Robert S Godshall State Representative,Robert S Godshall,2022-11-08-222232
408,Republican,State Representative,Rodney D Montoya State Representative,Rodney D Montoya,2022-11-08-222232
365,Democrat,State Representative,Rodolpho S Martinez State Representative,Rodolpho S Martinez,2022-11-08-222232
364,Republican,State Representative,Sandra Kay Hammack State Representative,Sandra Kay Hammack,2022-11-08-222232
391,Republican,State Representative,Scott Troy Cannon State Representative,Scott Troy Cannon,2022-11-08-222232
412,Democrat,State Representative,Sharonlee Cummins State Representative,Sharonlee Cummins,2022-11-08-222232
387,Republican,State Representative,Solomon Pena State Representative,Solomon Pena,2022-11-08-222232
362,Republican,State Representative,Stefani Lord State Representative,Stefani Lord,2022-11-08-222232
366,Democrat,State Representative,Susan K Herrera State Representative,Susan K Herrera,2022-11-08-222232
410,Republican,State Representative,T Ryan Lane State Representative,T Ryan Lane,2022-11-08-222232
421,Republican,State Representative,Tanya R Mirabal Moya State Representative,Tanya R Mirabal Moya,2022-11-08-222232
364,Democrat,State Representative,Tara Jaramillo State Representative,Tara Jaramillo,2022-11-08-222232
407,Democrat,State Representative,Tara L Lujan State Representative,Tara L Lujan,2022-11-08-222232
402,Republican,State Representative,William R Rehm State Representative,William R Rehm,2022-11-08-222232
370,Democrat,State Representative,Willie D Madrid State Representative,Willie D Madrid,2022-11-08-222232
428,Republican,State Treasurer,Harry B Montoya State Treasurer,Harry B Montoya,2022-11-08-222232
428,Democrat,State Treasurer,Laura M Montoya State Treasurer,Laura M Montoya,2022-11-08-222232
429,,"STORM DRAINAGE AND UTILITIES BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $4,395,000 for the purpose of acquiring property, planning, designing, upgrading, constructing, rehabilitating, equipping, repairing and otherwise improving drainage and utility infrastructure, including but not limited to storm sewer and drainage, wastewater, water and drainage systems and facilities within Bernalillo County, New Mexico, - Bernalillo","No Storm Drainage And Utilities Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $4,395,000 For The Purpose Of Acquiring Property, Planning, Designing, Upgrading, Constructing, Rehabilitating, Equipping, Repairing And Otherwise Improving Drainage And Utility Infrastructure, Including But Not Limited To Storm Sewer And Drainage, Wastewater, Water And Drainage Systems And Facilities Within Bernalillo County, New Mexico, - Bernalillo",No,2022-11-08-222232
429,,"STORM DRAINAGE AND UTILITIES BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $4,395,000 for the purpose of acquiring property, planning, designing, upgrading, constructing, rehabilitating, equipping, repairing and otherwise improving drainage and utility infrastructure, including but not limited to storm sewer and drainage, wastewater, water and drainage systems and facilities within Bernalillo County, New Mexico, - Bernalillo","Yes Storm Drainage And Utilities Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $4,395,000 For The Purpose Of Acquiring Property, Planning, Designing, Upgrading, Constructing, Rehabilitating, Equipping, Repairing And Otherwise Improving Drainage And Utility Infrastructure, Including But Not Limited To Storm Sewer And Drainage, Wastewater, Water And Drainage Systems And Facilities Within Bernalillo County, New Mexico, - Bernalillo",Yes,2022-11-08-222232
430,,"STREET IMPROVEMENT BONDS: Shall the City of Deming issue up to $5,000,000 of general obligation bonds, to be repaid from property taxes, for the purpose of installing and repairing streetlights, constructing, repairing, and otherwise improving municipal alleys, streets, public roads and bridges, or any combination thereof?
","No Street Improvement Bonds: Shall The City Of Deming Issue Up To $5,000,000 Of General Obligation Bonds, To Be Repaid From Property Taxes, For The Purpose Of Installing And Repairing Streetlights, Constructing, Repairing, And Otherwise Improving Municipal Alleys, Streets, Public Roads And Bridges, Or Any Combination Thereof?
",No,2022-11-08-222232
430,,"STREET IMPROVEMENT BONDS: Shall the City of Deming issue up to $5,000,000 of general obligation bonds, to be repaid from property taxes, for the purpose of installing and repairing streetlights, constructing, repairing, and otherwise improving municipal alleys, streets, public roads and bridges, or any combination thereof?
","Yes Street Improvement Bonds: Shall The City Of Deming Issue Up To $5,000,000 Of General Obligation Bonds, To Be Repaid From Property Taxes, For The Purpose Of Installing And Repairing Streetlights, Constructing, Repairing, And Otherwise Improving Municipal Alleys, Streets, Public Roads And Bridges, Or Any Combination Thereof?
",Yes,2022-11-08-222232
431,,"TRANSPORTATION BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $10,225,000 for the purpose of acquiring property, planning, designing, upgrading, constructing, rehabilitating, furnishing, equipping, repairing and otherwise improving transportation facilities within the County, including but not limited to roads, non-motor vehicle pathways, bridges, traffic calming facilities, guardrails, bike lanes,  - Bernalillo","No Transportation Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $10,225,000 For The Purpose Of Acquiring Property, Planning, Designing, Upgrading, Constructing, Rehabilitating, Furnishing, Equipping, Repairing And Otherwise Improving Transportation Facilities Within The County, Including But Not Limited To Roads, Non-Motor Vehicle Pathways, Bridges, Traffic Calming Facilities, Guardrails, Bike Lanes,  - Bernalillo",No,2022-11-08-222232
431,,"TRANSPORTATION BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $10,225,000 for the purpose of acquiring property, planning, designing, upgrading, constructing, rehabilitating, furnishing, equipping, repairing and otherwise improving transportation facilities within the County, including but not limited to roads, non-motor vehicle pathways, bridges, traffic calming facilities, guardrails, bike lanes,  - Bernalillo","Yes Transportation Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $10,225,000 For The Purpose Of Acquiring Property, Planning, Designing, Upgrading, Constructing, Rehabilitating, Furnishing, Equipping, Repairing And Otherwise Improving Transportation Facilities Within The County, Including But Not Limited To Roads, Non-Motor Vehicle Pathways, Bridges, Traffic Calming Facilities, Guardrails, Bike Lanes,  - Bernalillo",Yes,2022-11-08-222232
434,Republican,United States Representative,Alexis Martinez Johnson United States Representative,Alexis Martinez Johnson,2022-11-08-222232
433,Democrat,United States Representative,Eliseo Luna (Write In) United States Representative,Eliseo Luna (Write In),2022-11-08-222232
433,Democrat,United States Representative,Gabriel Vasquez United States Representative,Gabriel Vasquez,2022-11-08-222232
432,Democrat,United States Representative,Melanie Ann Stansbury United States Representative,Melanie Ann Stansbury,2022-11-08-222232
432,Republican,United States Representative,Michelle Garcia Holmes United States Representative,Michelle Garcia Holmes,2022-11-08-222232
434,Democrat,United States Representative,Teresa Leger Fernandez United States Representative,Teresa Leger Fernandez,2022-11-08-222232
432,Independent,United States Representative,Victoria L Gonzales (Write In) United States Representative,Victoria L Gonzales (Write In),2022-11-08-222232
433,Republican,United States Representative,Yvette Herrell United States Representative,Yvette Herrell,2022-11-08-222232
